# time_s east_m north_m up_m qx qy qz qw
5033.33 -117.554 -92.8854 2.52276 -0.332512 -0.0894114 0.871738 -0.348588
5033.53 -117.774 -92.9877 2.52677 0.706703 0.550104 -0.223109 0.384942
5033.73 -117.997 -93.0832 2.52577 0.674924 0.434566 0.283698 0.524543
5033.93 -118.219 -93.183 2.52678 0.514471 0.773304 -0.343903 -0.138024
5034.13 -118.442 -93.28 2.52679 0.519261 0.602225 -0.582321 0.169104
5034.33 -118.669 -93.3787 2.52479 0.152257 0.378509 0.0289942 0.912528
5034.53 -118.899 -93.4782 2.5238 0.631333 0.453178 0.58018 -0.243804
5034.73 -119.135 -93.5779 2.5238 0.925704 -0.22827 -0.0947381 0.286337
5034.93 -119.375 -93.6806 2.52481 -0.391697 0.225152 -0.611936 0.649165
5035.13 -119.62 -93.7814 2.52682 0.902577 -0.00837518 0.397148 -0.166007
5035.33 -119.866 -93.8862 2.52682 0.551462 -0.491107 0.635506 -0.225467
5035.53 -120.109 -93.989 2.52383 0.102467 0.695048 -0.673403 -0.230081
5035.73 -120.351 -94.0877 2.52483 -0.607051 0.647027 -0.253782 -0.385279
5035.93 -120.59 -94.1892 2.52184 0.461707 -0.698596 0.0698915 0.542131
5036.13 -120.825 -94.2873 2.52385 0.796794 -0.131423 0.260456 0.52916
5036.33 -121.059 -94.3837 2.52385 -0.0483133 -0.484186 0.492636 0.721484
5036.53 -121.3 -94.487 2.51686 0.0612724 0.89688 0.11273 -0.423254
5036.73 -121.545 -94.5876 2.51786 0.31365 0.926591 0.20179 0.0483159
5036.93 -121.801 -94.6922 2.51787 0.934659 0.321939 -0.115842 -0.0966859
5037.13 -122.065 -94.7997 2.51888 -0.354843 -0.555838 0.751752 -2.28974e-05
5037.33 -122.337 -94.9117 2.51788 0.300982 0.149516 -0.322418 0.88493
5037.53 -122.62 -95.0234 2.52389 0.620838 0.64962 0.217227 0.381269
5037.73 -122.907 -95.14 2.5259 0.900163 -0.33977 0.272506 0.0018782
5037.93 -123.199 -95.2566 2.52691 -0.328929 0.138883 0.933428 -0.035061
5038.13 -123.49 -95.372 2.52691 -0.00970597 0.410389 0.910977 0.0400834
5038.33 -123.776 -95.4848 2.52692 -0.49973 0.843302 -0.185391 0.0688558
5038.53 -124.059 -95.5968 2.52493 0.969892 0.0670059 -0.0277801 0.232483
5038.73 -124.343 -95.7091 2.52393 0.877633 -0.170314 -0.20082 0.400531
5038.93 -124.633 -95.8215 2.52694 0.64798 -0.488374 -0.527314 -0.252097
5039.13 -124.926 -95.9331 2.52695 -0.0219215 -0.681273 0.0724877 0.728101
5039.33 -125.223 -96.0479 2.52796 0.686007 -0.200378 0.270462 0.645052
5039.53 -125.526 -96.167 2.52496 -0.456566 -0.494315 0.540971 0.50453
5039.73 -125.839 -96.2838 2.52597 0.935014 -0.182034 0.165445 -0.255422
5039.93 -126.163 -96.4066 2.52298 0.872338 -0.190122 0.44941 0.0301737
5040.13 -126.495 -96.5321 2.521 0.595555 -0.558522 -0.488619 -0.3076
5040.33 -126.836 -96.6578 2.51882 -0.183122 -0.561256 0.633812 0.499739
5040.53 -127.19 -96.7856 2.51307 0.138113 -0.599574 0.33642 0.712922
5040.73 -127.587 -96.8531 2.58097 -0.460389 0.100348 -0.152975 0.868661
5040.93 -129.245 -96.5174 2.92602 0.0295066 0.874263 0.474829 0.0966004
5041.13 -128.35 -97.0073 2.47803 0.744042 0.403581 0.428568 0.315995
5041.33 -128.641 -97.2643 2.4965 0.468862 -0.0524849 0.833994 0.286128
5041.53 -129.009 -97.429 2.50473 0.708411 0.642368 -0.0639166 0.285363
5041.73 -129.391 -97.5587 2.50509 0.741959 0.367097 0.550939 -0.105844
5041.93 -129.775 -97.6892 2.50407 0.312897 0.377086 0.780304 -0.388624
5042.13 -130.168 -97.8197 2.50108 0.157307 0.0806051 0.983788 0.0303168
5042.33 -130.561 -97.9503 2.49609 0.374942 -0.148115 0.774478 0.487509
5042.53 -130.96 -98.0815 2.4921 0.496562 -0.0823694 0.830521 -0.238488
5042.73 -131.359 -98.2106 2.49011 0.869883 -0.310164 0.174814 0.341383
5042.93 -131.761 -98.3379 2.48512 -0.162686 0.775371 -0.291094 0.536282
5043.13 -132.162 -98.4662 2.48113 0.459219 -0.0334177 -0.615879 0.639292
5043.33 -132.564 -98.5914 2.47514 0.784456 0.293407 0.13792 0.528696
5043.53 -132.964 -98.7158 2.47515 0.270004 0.715059 0.298818 0.571398
5043.73 -133.365 -98.8388 2.47617 -0.133307 0.789315 0.590572 -0.102152
5043.93 -133.764 -98.9611 2.47418 -0.22431 -0.388658 -0.125863 0.884753
5044.13 -134.164 -99.0819 2.47419 -0.341918 0.265424 -0.225869 0.872711
5044.33 -134.565 -99.2026 2.4692 0.0993837 0.908613 -0.392942 0.100703
5044.53 -134.969 -99.3196 2.46321 -0.453112 0.823241 0.177801 -0.292147
5044.73 -135.371 -99.4363 2.46222 0.424532 -0.557792 -0.109631 0.704714
5044.93 -135.772 -99.553 2.45923 0.318367 -0.662773 0.110786 0.668656
5045.13 -136.176 -99.6641 2.45524 -0.574872 -0.518377 0.619412 0.130907
5045.33 -136.576 -99.7776 2.45425 0.466324 -0.612526 0.617125 -0.162823
5045.53 -136.979 -99.8854 2.45826 -0.133466 0.706391 -0.564972 -0.404975
5045.73 -137.383 -99.9962 2.45327 0.730275 -0.48292 0.14336 0.46145
5045.93 -137.785 -100.107 2.45028 0.812588 -0.040953 -0.243863 0.527783
5046.13 -138.189 -100.213 2.44929 0.806194 -0.375213 0.455935 0.0372695
5046.33 -138.591 -100.319 2.4463 0.0460521 0.954394 -0.249611 0.157182
5046.53 -138.993 -100.423 2.44131 0.819186 0.569889 -0.00410703 -0.0643732
5046.73 -139.396 -100.527 2.43832 -0.603883 -0.302919 -0.136658 0.724493
5046.93 -139.791 -100.627 2.43533 0.738269 -0.503007 0.0993687 0.438256
5047.13 -140.181 -100.723 2.43234 0.147746 -0.29582 0.0391776 0.942935
5047.33 -140.561 -100.818 2.42935 -0.360001 0.208379 -0.430323 0.801124
5047.53 -140.939 -100.909 2.42436 0.143943 -0.702604 0.140772 0.682504
5047.73 -141.307 -100.999 2.41937 0.688264 -0.627988 -0.362263 -0.026243
5047.93 -141.67 -101.085 2.41538 0.298683 0.0591877 0.62404 0.719625
5048.13 -142.024 -101.17 2.41239 0.207832 -0.566102 0.129013 0.787204
5048.33 -142.372 -101.251 2.4134 -0.148387 -0.674836 0.0200051 0.722619
5048.53 -142.715 -101.332 2.40929 -0.0014983 0.769207 -0.449216 -0.454448
5048.73 -143.056 -101.41 2.40434 0.658021 -0.513783 0.330665 -0.440108
5048.93 -143.404 -101.48 2.39935 -0.364668 -0.0863707 0.853642 -0.361735
5049.13 -143.553 -101.399 2.35138 -0.217748 -0.431999 0.838317 -0.251372
5049.33 -147.025 -99.5053 3.60762 0.854928 -0.491111 0.110025 0.125705
5049.53 -144.937 -100.644 1.68654 -0.380129 0.843089 0.236426 0.298002
5049.73 -144.842 -101.769 2.38744 -0.298367 0.222599 0.912139 -0.171549
5049.93 -145.156 -101.879 2.40249 0.525001 -0.476642 0.586265 0.391766
5050.13 -145.502 -101.956 2.39794 0.871298 -0.437334 0.0587255 -0.21478
5050.33 -145.856 -102.03 2.3915 -0.507462 0.64063 0.0125409 0.576123
5050.53 -146.215 -102.101 2.3895 0.424078 -0.373172 0.819258 -0.0985787
5050.73 -146.578 -102.175 2.38551 0.562539 -0.305317 0.393709 0.659792
5050.93 -146.942 -102.249 2.38352 -0.0367952 -0.692587 0.017315 0.720187
5051.13 -147.308 -102.325 2.38053 0.379494 0.735028 0.501197 0.254007
5051.33 -147.677 -102.398 2.37954 0.0642369 0.27084 0.457245 0.844658
5051.53 -148.05 -102.47 2.37355 -0.0108495 -0.274539 0.615311 0.738852
5051.73 -148.425 -102.542 2.37156 0.865783 -0.0182764 0.0765325 -0.494194
5051.93 -148.804 -102.615 2.36857 0.710004 -0.564291 0.352805 0.230215
5052.13 -149.187 -102.687 2.36658 0.694549 0.158062 0.226642 0.664268
5052.33 -149.573 -102.759 2.36358 0.748229 -0.493964 -0.259061 -0.359223
5052.53 -149.961 -102.827 2.36161 -0.369337 -0.326855 0.644532 0.584238
5052.73 -150.349 -102.899 2.35577 0.445547 -0.144455 0.581604 0.6651
5052.93 -150.74 -102.965 2.35562 0.429067 0.829343 0.0860644 0.347397
5053.13 -151.13 -103.034 2.35363 0.931052 -0.293476 0.171887 0.13217
5053.33 -151.519 -103.102 2.35064 -0.300395 0.188955 -0.555745 0.751802
5053.53 -151.912 -103.169 2.34465 0.126695 0.968819 0.154265 -0.146769
5053.73 -152.303 -103.236 2.34066 -0.457486 0.17192 0.571604 0.659105
5053.93 -152.696 -103.3 2.33967 -0.472266 -0.185619 0.0145193 0.861568
5054.13 -153.089 -103.364 2.33668 -0.445061 0.848365 0.183936 -0.219922
5054.33 -153.486 -103.429 2.32969 -0.0425802 0.0389279 0.998005 -0.0256273
5054.53 -153.88 -103.487 2.3307 0.800208 -0.05601 -0.397949 -0.445159
5054.73 -154.275 -103.547 2.32771 0.945603 0.103393 -0.287049 -0.112909
5054.93 -154.672 -103.604 2.32372 0.630259 -0.387581 -0.578072 0.344075
5055.13 -155.066 -103.662 2.32373 -0.435177 0.195663 -0.174275 0.861374
5055.33 -155.459 -103.718 2.31775 -0.434106 0.7457 0.214338 0.457758
5055.53 -155.853 -103.771 2.31576 -0.113765 0.970286 0.04518 -0.208712
5055.73 -156.246 -103.823 2.31177 0.68294 0.550301 -0.243802 0.413912
5055.93 -156.64 -103.87 2.30778 -0.049938 -0.527618 0.736994 -0.419481
5056.13 -157.033 -103.918 2.30479 0.506664 0.236647 0.810351 0.174991
5056.33 -157.428 -103.964 2.3018 -0.0108685 0.89212 0.451622 0.00649274
5056.53 -157.82 -104.002 2.29981 0.712937 -0.380386 -0.579168 -0.107663
5056.73 -158.211 -104.043 2.29882 -0.426832 0.132407 0.423913 0.787769
5056.93 -158.598 -104.084 2.29484 -0.175453 0.23743 0.0898492 0.951194
5057.13 -158.979 -104.12 2.2898 -0.0690837 0.57271 0.721222 0.383496
5057.33 -159.354 -104.153 2.28382 0.846423 -0.320405 0.392815 0.163113
5057.53 -159.723 -104.186 2.28386 0.889795 -0.259638 -0.040885 0.373072
5057.73 -160.085 -104.215 2.27887 0.41216 -0.576182 0.0774555 0.701526
5057.93 -160.437 -104.241 2.27888 -0.0388127 0.841836 -0.406021 -0.353486
5058.13 -160.785 -104.267 2.27489 -0.120259 -0.533928 0.827502 -0.125298
5058.33 -161.128 -104.29 2.2699 -0.463652 0.470936 0.74798 0.0614239
5058.53 -161.469 -104.311 2.2649 0.135266 0.514359 0.811609 -0.241719
5058.73 -161.812 -104.333 2.25991 0.897607 0.230975 0.371547 -0.0539055
5058.93 -162.158 -104.353 2.25492 0.659179 0.458887 -0.291051 0.519803
5059.13 -162.507 -104.371 2.24993 -0.00753899 0.365617 -0.579288 0.728487
5059.33 -162.862 -104.389 2.24694 0.847447 -0.51575 -0.0726918 0.10272
5059.53 -163.219 -104.407 2.23895 -0.302676 0.756359 0.520923 0.254848
5059.73 -163.584 -104.424 2.23296 0.698842 0.0150605 -0.656099 -0.284478
5059.93 -163.952 -104.439 2.23197 -0.44525 0.482882 -0.413221 0.630735
5060.13 -164.328 -104.454 2.22698 -0.439469 0.134839 -0.714924 0.526849
5060.33 -164.708 -104.468 2.22199 0.245607 -0.160625 0.920072 -0.259507
5060.53 -165.094 -104.481 2.22 -0.114204 0.331968 0.586614 0.72982
5060.73 -165.486 -104.494 2.21601 -0.142153 0.830723 -0.530735 -0.0895081
5060.93 -165.881 -104.504 2.21302 0.289243 0.228267 0.854271 0.366678
5061.13 -166.281 -104.514 2.20703 0.629764 0.356469 0.679918 -0.118486
5061.33 -166.683 -104.52 2.20705 0.867449 0.391243 0.284826 -0.115477
5061.53 -167.087 -104.526 2.21093 -0.257241 0.832946 0.409287 0.269281
5061.73 -167.498 -104.531 2.21006 -0.0945178 0.807944 0.440315 -0.38002
5061.93 -167.91 -104.535 2.20808 0.749286 -0.247936 0.00491863 0.614064
5062.13 -168.327 -104.54 2.20709 0.286388 -0.110555 0.949391 0.0664563
5062.33 -168.744 -104.544 2.2071 -0.081227 0.63305 0.768089 -0.0518609
5062.53 -169.164 -104.546 2.21293 0.308135 0.916841 -0.100598 -0.233099
5062.73 -169.587 -104.549 2.21297 0.46466 0.619585 0.555643 -0.302433
5062.93 -170.011 -104.554 2.21012 0.918761 0.162844 0.336575 0.126794
5063.13 -170.436 -104.558 2.20615 0.689601 -0.468789 -0.511284 0.208029
5063.33 -170.864 -104.562 2.20615 -0.478042 0.654071 0.579438 0.0889886
5063.53 -171.294 -104.564 2.20517 -0.217085 0.0438426 0.0877041 0.971216
5063.73 -171.724 -104.568 2.20218 -0.130644 0.961244 -0.104542 -0.219121
5063.93 -172.156 -104.57 2.20319 0.639058 -0.522001 -0.417139 0.38094
5064.13 -172.589 -104.574 2.2032 0.296903 0.250233 0.204012 0.898672
5064.33 -173.024 -104.579 2.19921 0.0105538 0.808143 0.586448 -0.0535861
5064.53 -173.459 -104.575 2.20623 -0.528426 0.56512 0.633565 0.000819426
5064.73 -173.897 -104.579 2.20524 -0.250209 0.48163 0.589688 0.598077
5064.93 -174.335 -104.579 2.20325 -0.127129 0.479662 0.737943 0.457386
5065.13 -174.776 -104.582 2.20226 -0.299594 -0.284096 0.64921 0.638795
5065.33 -175.218 -104.583 2.19927 0.0294726 0.72327 0.226171 0.651812
5065.53 -175.66 -104.585 2.20129 -0.0929362 -0.708402 -0.150176 0.683357
5065.73 -176.11 -104.584 2.2013 -0.135843 -0.273112 0.761632 0.571728
5065.93 -176.566 -104.584 2.19831 -0.276768 0.837271 -0.324136 0.342509
5066.13 -177.031 -104.584 2.19732 0.131656 0.816475 0.300027 -0.475414
5066.33 -177.5 -104.583 2.19534 -0.343384 0.71713 0.0992804 0.598293
5066.53 -177.979 -104.58 2.19735 -0.596736 0.198754 -0.187915 0.754381
5066.73 -178.464 -104.579 2.19436 -0.298676 0.506018 -0.231843 0.775234
5066.93 -178.956 -104.578 2.19438 -0.351455 0.607123 0.412644 0.581039
5067.13 -179.455 -104.576 2.19839 -0.104559 -0.468252 0.858694 0.180147
5067.33 -179.96 -104.575 2.19939 0.557462 -0.337348 -0.124161 0.748343
5067.53 -180.469 -104.572 2.19596 0.321019 -0.490381 -0.0946573 0.804682
5067.73 -180.936 -104.5 2.2072 -0.466222 0.883435 0.0465953 0.00290689
5067.93 -181.447 -104.197 2.26562 -0.230691 0.911199 0.338473 0.0439814
5068.13 -180.913 -105.502 2.446 0.284813 0.415917 0.768456 -0.39417
5068.33 -190.517 -73.1106 3.62692 -0.47361 -0.28202 0.828954 -0.0948348
5068.53 -183.21 -103.663 1.07916 0.878586 0.458117 -0.0906508 -0.0999907
5068.73 -183.64 -104.524 2.26203 -0.244041 -0.62561 0.637269 0.37808
5068.93 -184.203 -104.562 2.18455 -0.127909 -0.375913 0.0777646 0.914484
5069.13 -184.766 -104.56 2.17857 0.354576 0.491823 0.792435 -0.0665779
5069.33 -185.334 -104.555 2.17955 0.148196 0.974791 0.165185 0.023112
5069.53 -185.904 -104.551 2.17858 -0.21779 -0.574946 0.0733733 0.785252
5069.73 -186.483 -104.547 2.17559 0.979567 0.0440261 0.163431 0.108627
5069.93 -187.069 -104.543 2.17361 0.597917 0.396717 0.544715 -0.434046
5070.13 -187.659 -104.54 2.17163 0.981201 0.0882403 0.16493 0.0475076
5070.33 -188.257 -104.537 2.17065 0.914688 -0.00470037 -0.228203 0.333537
5070.53 -188.861 -104.534 2.17573 -0.243284 -0.0316472 -0.691016 0.679932
5070.73 -189.472 -104.528 2.177 0.731903 0.361067 -0.573241 0.0730909
5070.93 -190.041 -104.483 2.11634 0.156244 0.552752 0.725954 -0.378212
5071.13 -190.829 -104.131 2.08213 0.0824117 0.208669 -0.0632804 0.972451
5071.33 -200.265 -106.604 12.1751 0.20571 0.202749 -0.290039 0.912389
5071.53 -188.635 -105.08 2.1262 0.00950129 0.836075 -0.489497 -0.247549
5071.73 -192.616 -104.45 2.23976 0.150612 0.93359 0.320976 -0.0519588
5071.93 -193.253 -104.494 2.18639 0.260241 0.689923 -0.0226172 0.675107
5072.13 -193.897 -104.487 2.18684 0.342615 -0.645259 0.112854 0.673438
5072.33 -194.536 -104.486 2.18851 -0.119405 -0.709967 0.455651 0.523519
5072.53 -195.089 -104.401 2.17016 0.894772 -0.227621 -0.101296 -0.370554
5072.73 -195.426 -103.795 2.69368 0.569387 -0.403655 -0.562637 -0.443059
5072.93 -196.498 -104.446 2.22161 -0.132125 -0.370347 0.911452 -0.121004
5073.13 -197.032 -104.463 2.19019 0.684774 0.53783 -0.282985 -0.402173
5073.33 -197.649 -104.452 2.18691 0.585934 0.607071 -0.31826 0.432268
5073.53 -198.254 -104.444 2.19494 0.125169 0.947169 -0.163025 -0.246223
5073.73 -198.858 -104.437 2.19697 0.834475 0.391366 -0.097552 -0.375457
5073.93 -199.455 -104.43 2.19799 0.178346 -0.256027 0.395606 0.863793
5074.13 -200.046 -104.422 2.196 0.769599 -0.137314 0.281501 0.556435
5074.33 -200.632 -104.414 2.19902 0.149493 0.784947 -0.119698 0.589222
5074.53 -201.212 -104.408 2.19704 0.315994 0.657693 0.179736 0.65976
5074.73 -201.789 -104.4 2.19906 0.677649 -0.0812851 0.551488 0.47963
5074.93 -202.359 -104.391 2.20408 0.483233 0.733342 -0.000674136 0.478221
5075.13 -202.926 -104.386 2.19909 0.508352 0.789483 -0.28769 0.188493
5075.33 -203.486 -104.383 2.20211 0.647896 0.687051 -0.066517 -0.322129
5075.53 -204.039 -104.376 2.20813 -0.576993 -0.507639 -0.0194438 0.639534
5075.73 -204.589 -104.373 2.20715 0.289378 0.464782 0.43135 0.71706
5075.93 -205.133 -104.373 2.20617 0.563919 0.623778 0.0597255 0.537893
5076.13 -205.67 -104.374 2.20218 0.707121 0.235236 -0.0264676 0.666291
5076.33 -206.201 -104.374 2.2012 -0.70513 0.0704709 0.705568 0.000266871
5076.53 -206.726 -104.377 2.19722 -0.138318 0.750661 0.553084 -0.333877
5076.73 -207.247 -104.378 2.19723 0.75892 0.062344 -0.646973 0.0397526
5076.93 -207.76 -104.381 2.19725 0.0377186 -0.531196 0.0757011 0.843017
5077.13 -208.269 -104.382 2.19527 0.158337 0.310335 0.924619 -0.153955
5077.33 -208.773 -104.386 2.19328 -0.454872 0.745492 0.40611 -0.269086
5077.53 -209.269 -104.387 2.2033 0.900035 -0.397121 -0.0708443 0.164961
5077.73 -209.763 -104.39 2.20132 0.959897 -0.150285 0.224363 -0.0753202
5077.93 -210.248 -104.394 2.19733 -0.146067 0.384463 0.886217 -0.213243
5078.13 -210.73 -104.397 2.19635 0.184577 0.851875 -0.490053 -0.00942845
5078.33 -211.204 -104.403 2.19437 0.586036 0.673497 -0.299885 -0.336203
5078.53 -211.672 -104.408 2.19538 -0.408422 0.800764 -0.0610469 -0.433869
5078.73 -212.135 -104.411 2.19842 0.773018 0.12952 0.58459 -0.209578
5078.93 -212.596 -104.418 2.19539 -0.0216032 -0.698184 0.440579 0.563882
5079.13 -213.052 -104.424 2.19543 -0.403212 0.00586851 0.220689 0.888078
5079.33 -213.5 -104.433 2.19344 0.903536 -0.080077 -0.417073 -0.0571016
5079.53 -213.947 -104.437 2.19346 -0.146051 0.107336 0.854909 -0.486085
5079.73 -214.389 -104.444 2.19147 -0.439891 0.444283 0.770865 -0.121965
5079.93 -214.826 -104.448 2.19249 -0.398895 0.684814 -0.0214103 0.609471
5080.13 -215.258 -104.454 2.1885 0.182387 0.85016 0.352818 0.345662
5080.33 -215.688 -104.46 2.18852 0.018395 0.836582 0.168721 0.520889
5080.53 -216.115 -104.468 2.18253 0.805169 0.216792 -0.312801 0.454819
5080.73 -216.535 -104.475 2.18255 -0.0619536 0.133849 0.759186 0.633942
5080.93 -216.952 -104.483 2.18156 -0.08852 0.766555 -0.630211 0.0859733
5081.13 -217.365 -104.49 2.17757 0.471893 0.762305 0.294938 -0.330484
5081.33 -217.773 -104.497 2.17559 0.598537 0.0250356 0.799584 0.0423357
5081.53 -218.172 -104.503 2.1916 0.177838 0.817885 0.511817 -0.193599
5081.73 -218.572 -104.51 2.19162 -0.0187457 0.532427 0.789131 0.305684
5081.93 -218.969 -104.519 2.18763 0.392887 0.415047 0.671152 -0.472156
5082.13 -219.362 -104.525 2.19064 0.164334 0.768177 0.451918 -0.422693
5082.33 -219.75 -104.531 2.19166 0.157665 0.549963 0.439489 0.692482
5082.53 -220.135 -104.541 2.18967 0.737672 -0.329851 0.241427 0.537356
5082.73 -220.518 -104.547 2.19168 0.798916 -0.279575 -0.401965 0.349278
5082.93 -220.895 -104.554 2.1897 0.348721 0.79336 -0.343331 0.362074
5083.13 -221.267 -104.561 2.18971 0.954633 0.147173 -0.208551 0.153368
5083.33 -221.635 -104.565 2.18772 0.485418 -0.307845 0.738534 -0.352375
5083.53 -221.999 -104.569 2.19374 0.669328 0.375746 0.640406 -0.0263748
5083.73 -222.367 -104.576 2.19575 0.879426 0.45475 -0.1249 0.0648998
5083.93 -222.747 -104.582 2.19393 0.289833 0.475703 0.724105 0.406664
5084.13 -223.128 -104.583 2.19741 -0.0897633 0.168977 0.865879 -0.462215
5084.33 -223.529 -104.527 2.07733 -0.18667 0.312988 0.832126 -0.418041
5084.53 -224.313 -101.22 -0.5894 -0.457493 -0.715705 0.092192 0.519584
5084.73 -224.519 -103.744 2.80536 0.235868 0.898796 0.267953 0.254426
5084.93 -224.793 -104.607 2.18226 0.832698 0.185202 -0.212045 0.476813
5085.13 -225.231 -104.629 2.1995 -0.262238 0.583373 0.767596 -0.041286
5085.33 -225.66 -104.638 2.19995 -0.318628 0.146835 0.906258 -0.235824
5085.53 -226.096 -104.646 2.19992 0.418082 0.791117 -0.341994 -0.287021
5085.73 -226.529 -104.659 2.19792 0.897941 0.312859 -0.30384 -0.0591742
5085.93 -226.958 -104.667 2.15917 -0.592119 -0.116145 0.765216 0.224386
5086.13 -227.686 -102.287 2.72544 0.839182 -0.161426 -0.448798 0.261335
5086.33 -282.528 76.1599 48.7773 0.950712 -0.0132183 0.308884 0.0237181
5086.53 -228.263 -105.065 1.90843 0.370975 0.781226 0.208057 0.45692
5086.73 -228.885 -104.644 2.1784 0.502788 0.424219 -0.293763 0.693503
5086.93 -229.303 -104.712 2.19516 0.0662137 -0.216335 -0.0449839 0.973032
5087.13 -229.789 -104.722 2.19788 -0.650962 -0.0461689 0.52713 0.54429
5087.33 -230.274 -104.733 2.19804 0.170109 -0.466059 0.0210675 0.867991
5087.53 -230.757 -104.743 2.20305 -0.192453 -0.464778 0.409071 0.761317
5087.73 -231.24 -104.752 2.20206 -0.1614 0.042103 0.213078 0.962691
5087.93 -231.718 -104.764 2.19909 -0.0776291 -0.02761 0.988102 -0.129872
5088.13 -232.195 -104.773 2.20049 0.0174821 0.382636 0.698141 0.604883
5088.33 -232.681 -104.782 2.20237 -0.32316 -0.162764 0.62261 0.693853
5088.53 -233.166 -104.79 2.20044 -0.0270428 0.868009 0.494474 0.03638
5088.73 -233.656 -104.798 2.19907 -0.325211 0.938926 -0.0637257 0.0927124
5088.93 -234.148 -104.804 2.19719 0.139042 0.716975 0.0343513 0.682228
5089.13 -234.642 -104.812 2.19419 -0.0134347 -0.553076 0.658862 0.509732
5089.33 -235.14 -104.821 2.19221 0.287218 0.91709 -0.262698 -0.0862642
5089.53 -235.635 -104.826 2.19123 0.452774 0.624863 0.628121 0.100032
5089.73 -236.13 -104.834 2.19125 0.107693 0.897268 -0.230715 0.36067
5089.93 -236.627 -104.84 2.19127 0.463722 0.159727 -0.517621 0.701083
5090.13 -237.12 -104.846 2.18929 -0.330634 -0.086077 -0.241536 0.908258
5090.33 -237.606 -104.853 2.18931 -0.369589 0.872018 0.320697 -0.0119303
5090.53 -238.093 -104.859 2.19132 0.252462 0.690817 0.660533 0.150769
5090.73 -238.573 -104.866 2.19137 0.300944 -0.290761 0.906777 0.0514355
5090.93 -239.053 -104.872 2.19141 -0.0814014 -0.533456 0.422266 0.728347
5091.13 -239.53 -104.88 2.19453 -0.197177 -0.48528 0.270255 0.807829
5091.33 -239.804 -104.713 2.14903 -0.207544 0.783251 0.510175 -0.288383
5091.53 -240.457 -104.877 2.19239 -0.480764 0.0717835 0.871394 0.0662287
5091.73 -240.978 -104.894 2.19549 0.192809 0.547257 0.7339 -0.353163
5091.93 -241.47 -104.901 2.19151 -0.536881 -0.0190937 -0.593878 0.598919
5092.13 -241.968 -104.904 2.19347 -0.0358069 0.12775 0.982454 -0.131081
5092.33 -242.473 -104.911 2.19249 -0.640826 0.0690426 0.520554 0.559999
5092.53 -242.98 -104.916 2.18951 0.480181 -0.0853887 0.728453 -0.481136
5092.73 -243.49 -104.924 2.19053 0.0974116 0.131237 0.90354 -0.39611
5092.93 -244.003 -104.931 2.19055 0.165517 -0.689105 -0.48952 0.508044
5093.13 -244.517 -104.941 2.19157 0.461453 0.225627 0.815049 -0.268046
5093.33 -245.033 -104.949 2.19159 -0.232979 0.0387926 0.966456 -0.10089
5093.53 -245.554 -104.961 2.18661 0.50272 -0.17731 0.189863 0.824491
5093.73 -246.076 -104.97 2.18563 0.836757 0.444357 0.274929 0.163703
5093.93 -246.604 -104.982 2.18065 0.364643 0.870775 -0.273859 0.183815
5094.13 -247.131 -104.993 2.18067 -0.433027 -0.164643 0.626668 0.626631
5094.33 -247.662 -105.003 2.17669 0.372538 0.526477 -0.290317 0.706932
5094.53 -248.194 -105.014 2.17471 0.1304 0.413825 -0.492237 0.754618
5094.73 -248.721 -105.025 2.17173 -0.513062 0.791649 -0.320219 -0.0867139
5094.93 -249.253 -105.037 2.17175 0.741911 -0.053312 -0.668048 -0.0209322
5095.13 -249.782 -105.047 2.17078 0.667431 -0.252887 0.697444 0.064462
5095.33 -250.313 -105.06 2.1698 0.847566 0.411325 0.323214 0.0893121
5095.53 -250.842 -105.072 2.16982 0.278611 0.536487 -0.430738 0.670091
5095.73 -251.37 -105.081 2.1699 -0.156515 0.547777 -0.0517561 0.820223
5095.93 -251.897 -105.088 2.16995 0.860696 -0.177094 -0.114051 0.4635
5096.13 -252.431 -105.071 2.18307 -0.0440147 0.223646 0.232435 0.945526
5096.33 -253.045 -105.245 1.92244 -0.163498 0.82997 0.386243 0.367743
5096.53 -253.399 -105.077 2.19919 0.605551 -0.298516 0.733229 -0.0810611
5096.73 -253.992 -105.126 2.18177 0.533963 -0.38825 0.750209 -0.0364895
5096.93 -254.509 -105.138 2.18007 0.744242 -0.435648 0.360347 -0.355619
5097.13 -255.024 -105.147 2.18099 -0.0455305 0.97044 0.111588 -0.209097
5097.33 -255.54 -105.153 2.18201 0.602928 -0.23964 -0.22369 0.727333
5097.53 -256.051 -105.158 2.18703 0.934589 -0.0732809 -0.130284 0.322798
5097.73 -256.566 -105.163 2.18505 0.15888 0.796471 0.421402 -0.4035
5097.93 -257.073 -105.165 2.18407 0.467112 0.327753 0.593454 0.567624
5098.13 -257.577 -105.166 2.18209 0.409962 0.325846 0.266594 0.809125
5098.33 -258.078 -105.166 2.18011 0.418176 -0.434491 0.749065 -0.274315
5098.53 -258.575 -105.164 2.18213 0.066558 0.274124 0.723267 0.630327
5098.73 -259.066 -105.158 2.18215 -0.16687 0.339561 0.716698 0.58583
5098.93 -259.555 -105.149 2.18017 0.144533 0.154401 0.0872503 0.973477
5099.13 -260.038 -105.14 2.17919 -0.00614234 0.294666 0.887128 -0.35516
5099.33 -260.517 -105.122 2.17221 0.0678935 -0.313857 -0.774672 0.544764
